(E:9, S:796) [loss = 0.2110 lr = 9.320655e-04] (0.871 samples/sec; 1.149 sec/batch)
(E:9, S:797) [loss = 0.2073 lr = 9.320655e-04] (0.870 samples/sec; 1.150 sec/batch)
(E:9, S:798) [loss = 0.2030 lr = 9.320655e-04] (0.869 samples/sec; 1.150 sec/batch)
(E:9, S:799) [loss = 0.2064 lr = 9.320655e-04] (0.867 samples/sec; 1.154 sec/batch)
(E:9, S:800) [loss = 0.1869 lr = 9.320655e-04] (0.868 samples/sec; 1.152 sec/batch)
(E:9, S:801) [loss = 0.1682 lr = 9.320655e-04] (0.871 samples/sec; 1.148 sec/batch)
(E:9, S:802) [loss = 0.2834 lr = 9.320655e-04] (0.868 samples/sec; 1.153 sec/batch)
(E:9, S:803) [loss = 0.2835 lr = 9.320655e-04] (0.868 samples/sec; 1.152 sec/batch)
(E:9, S:804) [loss = 0.2698 lr = 9.320655e-04] (0.867 samples/sec; 1.153 sec/batch)
(E:9, S:805) [loss = 0.2726 lr = 9.320655e-04] (0.868 samples/sec; 1.152 sec/batch)
(E:9, S:806) [loss = 0.2556 lr = 9.320655e-04] (0.871 samples/sec; 1.148 sec/batch)
(E:9, S:807) [loss = 0.3300 lr = 9.320655e-04] (0.870 samples/sec; 1.150 sec/batch)
(E:9, S:808) [loss = 0.3457 lr = 9.320655e-04] (0.870 samples/sec; 1.150 sec/batch)
(E:9, S:809) [loss = 0.3387 lr = 9.320655e-04] (0.868 samples/sec; 1.152 sec/batch)
(E:9, S:810) [loss = 0.3049 lr = 9.320655e-04] (0.869 samples/sec; 1.151 sec/batch)
(E:9, S:811) [loss = 0.2745 lr = 9.320655e-04] (0.869 samples/sec; 1.151 sec/batch)
(E:9, S:812) [loss = 0.4587 lr = 9.320655e-04] (0.865 samples/sec; 1.156 sec/batch)
(E:9, S:813) [loss = 0.4833 lr = 9.320655e-04] (0.865 samples/sec; 1.156 sec/batch)
(E:9, S:814) [loss = 0.4371 lr = 9.320655e-04] (0.864 samples/sec; 1.157 sec/batch)
(E:9, S:815) [loss = 0.3948 lr = 9.320655e-04] (0.866 samples/sec; 1.155 sec/batch)
(E:9, S:816) [loss = 0.3569 lr = 9.320655e-04] (0.868 samples/sec; 1.152 sec/batch)
(E:9, S:817) [loss = 0.3368 lr = 9.320655e-04] (0.867 samples/sec; 1.153 sec/batch)
(E:9, S:818) [loss = 0.3295 lr = 9.320655e-04] (0.867 samples/sec; 1.154 sec/batch)
(E:9, S:819) [loss = 0.3106 lr = 9.320655e-04] (0.866 samples/sec; 1.155 sec/batch)
(E:9, S:820) [loss = 0.3156 lr = 9.320655e-04] (0.867 samples/sec; 1.154 sec/batch)
(E:9, S:821) [loss = 0.3071 lr = 9.320655e-04] (0.869 samples/sec; 1.150 sec/batch)
(E:9, S:822) [loss = 0.2769 lr = 9.320655e-04] (0.868 samples/sec; 1.152 sec/batch)
(E:9, S:823) [loss = 0.2694 lr = 9.320655e-04] (0.868 samples/sec; 1.152 sec/batch)
(E:9, S:824) [loss = 0.3141 lr = 9.320655e-04] (0.865 samples/sec; 1.156 sec/batch)
(E:9, S:825) [loss = 0.2976 lr = 9.320655e-04] (0.866 samples/sec; 1.154 sec/batch)
(E:9, S:826) [loss = 0.2752 lr = 9.320655e-04] (0.870 samples/sec; 1.150 sec/batch)
(E:9, S:827) [loss = 0.2620 lr = 9.320655e-04] (0.869 samples/sec; 1.151 sec/batch)
(E:9, S:828) [loss = 0.2538 lr = 9.320655e-04] (0.868 samples/sec; 1.152 sec/batch)
(E:9, S:829) [loss = 0.2295 lr = 9.320655e-04] (0.867 samples/sec; 1.153 sec/batch)
(E:9, S:830) [loss = 0.2167 lr = 9.320655e-04] (0.869 samples/sec; 1.151 sec/batch)
(E:9, S:831) [loss = 0.2121 lr = 9.320655e-04] (0.872 samples/sec; 1.147 sec/batch)
(E:9, S:832) [loss = 0.2150 lr = 9.320655e-04] (0.872 samples/sec; 1.147 sec/batch)
(E:9, S:833) [loss = 0.2802 lr = 9.320655e-04] (0.871 samples/sec; 1.148 sec/batch)
(E:9, S:834) [loss = 0.2662 lr = 9.320655e-04] (0.871 samples/sec; 1.148 sec/batch)
(E:9, S:835) [loss = 0.2621 lr = 9.320655e-04] (0.872 samples/sec; 1.147 sec/batch)
(E:9, S:836) [loss = 0.2962 lr = 9.320655e-04] (0.875 samples/sec; 1.143 sec/batch)
(E:9, S:837) [loss = 0.3328 lr = 9.320655e-04] (0.874 samples/sec; 1.144 sec/batch)
(E:9, S:838) [loss = 0.3373 lr = 9.320655e-04] (0.872 samples/sec; 1.146 sec/batch)
(E:9, S:839) [loss = 0.3047 lr = 9.320655e-04] (0.874 samples/sec; 1.144 sec/batch)
(E:9, S:840) [loss = 0.2770 lr = 9.320655e-04] (0.875 samples/sec; 1.143 sec/batch)
(E:9, S:841) [loss = 0.2634 lr = 9.320655e-04] (0.877 samples/sec; 1.141 sec/batch)
(E:9, S:842) [loss = 0.2663 lr = 9.320655e-04] (0.875 samples/sec; 1.143 sec/batch)
(E:9, S:843) [loss = 0.3656 lr = 9.320655e-04] (0.874 samples/sec; 1.144 sec/batch)
(E:9, S:844) [loss = 0.3371 lr = 9.320655e-04] (0.875 samples/sec; 1.143 sec/batch)
(E:9, S:845) [loss = 0.3095 lr = 9.320655e-04] (0.875 samples/sec; 1.143 sec/batch)
(E:9, S:846) [loss = 0.3225 lr = 9.320655e-04] (0.877 samples/sec; 1.140 sec/batch)
(E:9, S:847) [loss = 0.2957 lr = 9.320655e-04] (0.875 samples/sec; 1.143 sec/batch)
(E:9, S:848) [loss = 0.2746 lr = 9.320655e-04] (0.874 samples/sec; 1.144 sec/batch)
(E:9, S:849) [loss = 0.3021 lr = 9.320655e-04] (0.875 samples/sec; 1.143 sec/batch)
(E:9, S:850) [loss = 0.2720 lr = 9.320655e-04] (0.876 samples/sec; 1.142 sec/batch)
(E:9, S:851) [loss = 0.2525 lr = 9.320655e-04] (0.876 samples/sec; 1.142 sec/batch)
(E:9, S:852) [loss = 0.2737 lr = 9.320655e-04] (0.875 samples/sec; 1.143 sec/batch)
(E:9, S:853) [loss = 0.2464 lr = 9.320655e-04] (0.874 samples/sec; 1.144 sec/batch)
(E:9, S:854) [loss = 0.2244 lr = 9.320655e-04] (0.875 samples/sec; 1.143 sec/batch)
(E:9, S:855) [loss = 0.2580 lr = 9.320655e-04] (0.875 samples/sec; 1.143 sec/batch)
(E:9, S:856) [loss = 0.2325 lr = 9.320655e-04] (0.877 samples/sec; 1.140 sec/batch)
(E:9, S:857) [loss = 0.2110 lr = 9.320655e-04] (0.876 samples/sec; 1.141 sec/batch)
(E:9, S:858) [loss = 0.2919 lr = 9.320655e-04] (0.871 samples/sec; 1.148 sec/batch)
(E:9, S:859) [loss = 0.3407 lr = 9.320655e-04] (0.866 samples/sec; 1.155 sec/batch)
(E:9, S:860) [loss = 0.3086 lr = 9.320655e-04] (0.869 samples/sec; 1.151 sec/batch)
(E:9, S:861) [loss = 0.2890 lr = 9.320655e-04] (0.868 samples/sec; 1.152 sec/batch)
(E:9, S:862) [loss = 0.2601 lr = 9.320655e-04] (0.870 samples/sec; 1.149 sec/batch)
(E:9, S:863) [loss = 0.2402 lr = 9.320655e-04] (0.870 samples/sec; 1.149 sec/batch)
(E:9, S:864) [loss = 0.2778 lr = 9.320655e-04] (0.873 samples/sec; 1.146 sec/batch)
(E:9, S:865) [loss = 0.2628 lr = 9.320655e-04] (0.873 samples/sec; 1.145 sec/batch)
(E:9, S:866) [loss = 0.2400 lr = 9.320655e-04] (0.872 samples/sec; 1.147 sec/batch)
(E:9, S:867) [loss = 0.2252 lr = 9.320655e-04] (0.874 samples/sec; 1.144 sec/batch)
(E:9, S:868) [loss = 0.2505 lr = 9.320655e-04] (0.871 samples/sec; 1.148 sec/batch)
(E:9, S:869) [loss = 0.2978 lr = 9.320655e-04] (0.872 samples/sec; 1.146 sec/batch)
(E:9, S:870) [loss = 0.2869 lr = 9.320655e-04] (0.872 samples/sec; 1.147 sec/batch)
(E:9, S:871) [loss = 0.2583 lr = 9.320655e-04] (0.872 samples/sec; 1.147 sec/batch)
(E:9, S:872) [loss = 0.2574 lr = 9.320655e-04] (0.875 samples/sec; 1.143 sec/batch)
(E:9, S:873) [loss = 0.2417 lr = 9.320655e-04] (0.874 samples/sec; 1.144 sec/batch)
(E:9, S:874) [loss = 0.2316 lr = 9.320655e-04] (0.875 samples/sec; 1.143 sec/batch)
(E:9, S:875) [loss = 0.2159 lr = 9.320655e-04] (0.875 samples/sec; 1.142 sec/batch)
(E:9, S:876) [loss = 0.2876 lr = 9.320655e-04] (0.874 samples/sec; 1.144 sec/batch)
(E:9, S:877) [loss = 0.2684 lr = 9.320655e-04] (0.871 samples/sec; 1.147 sec/batch)
(E:9, S:878) [loss = 0.2450 lr = 9.320655e-04] (0.871 samples/sec; 1.148 sec/batch)
(E:9, S:879) [loss = 0.2516 lr = 9.320655e-04] (0.873 samples/sec; 1.146 sec/batch)
(E:9, S:880) [loss = 0.2326 lr = 9.320655e-04] (0.873 samples/sec; 1.145 sec/batch)
(E:9, S:881) [loss = 0.2606 lr = 9.320655e-04] (0.871 samples/sec; 1.148 sec/batch)
(E:9, S:882) [loss = 0.2497 lr = 9.320655e-04] (0.874 samples/sec; 1.144 sec/batch)
(E:9, S:883) [loss = 0.2311 lr = 9.320655e-04] (0.868 samples/sec; 1.152 sec/batch)
(E:9, S:884) [loss = 0.2261 lr = 9.320655e-04] (0.870 samples/sec; 1.149 sec/batch)
(E:9, S:885) [loss = 0.2062 lr = 9.320655e-04] (0.872 samples/sec; 1.147 sec/batch)
(E:9, S:886) [loss = 0.2621 lr = 9.320655e-04] (0.872 samples/sec; 1.147 sec/batch)
(E:9, S:887) [loss = 0.2428 lr = 9.320655e-04] (0.881 samples/sec; 1.135 sec/batch)
(E:9, S:888) [loss = 0.2194 lr = 9.320655e-04] (0.884 samples/sec; 1.131 sec/batch)
(E:9, S:889) [loss = 0.2068 lr = 9.320655e-04] (0.890 samples/sec; 1.124 sec/batch)
(E:9, S:890) [loss = 0.2166 lr = 9.320655e-04] (0.895 samples/sec; 1.117 sec/batch)
(E:9, S:891) [loss = 0.2725 lr = 9.320655e-04] (0.897 samples/sec; 1.115 sec/batch)
(E:9, S:892) [loss = 0.2456 lr = 9.320655e-04] (0.899 samples/sec; 1.112 sec/batch)
(E:9, S:893) [loss = 0.2211 lr = 9.320655e-04] (0.901 samples/sec; 1.110 sec/batch)
(E:9, S:894) [loss = 0.2941 lr = 9.320655e-04] (0.902 samples/sec; 1.109 sec/batch)
(E:9, S:895) [loss = 0.2787 lr = 9.320655e-04] (0.903 samples/sec; 1.107 sec/batch)
(E:9, S:896) [loss = 0.2935 lr = 9.320655e-04] (0.904 samples/sec; 1.107 sec/batch)
(E:9, S:897) [loss = 0.2670 lr = 9.320655e-04] (0.904 samples/sec; 1.106 sec/batch)
(E:9, S:898) [loss = 0.2430 lr = 9.320655e-04] (0.906 samples/sec; 1.104 sec/batch)
(E:9, S:899) [loss = 0.2203 lr = 9.320655e-04] (0.908 samples/sec; 1.101 sec/batch)
(E:9, S:900) [loss = 0.2256 lr = 9.320655e-04] (0.909 samples/sec; 1.100 sec/batch)
(E:9, S:901) [loss = 0.2998 lr = 9.320655e-04] (0.910 samples/sec; 1.099 sec/batch)
(E:9, S:902) [loss = 0.3223 lr = 9.320655e-04] (0.910 samples/sec; 1.099 sec/batch)
(E:9, S:903) [loss = 0.3801 lr = 9.320655e-04] (0.911 samples/sec; 1.098 sec/batch)
(E:9, S:904) [loss = 0.3428 lr = 9.320655e-04] (0.911 samples/sec; 1.097 sec/batch)
(E:9, S:905) [loss = 0.3097 lr = 9.320655e-04] (0.911 samples/sec; 1.098 sec/batch)
(E:9, S:906) [loss = 0.3331 lr = 9.320655e-04] (0.913 samples/sec; 1.095 sec/batch)
(E:9, S:907) [loss = 0.3615 lr = 9.320655e-04] (0.915 samples/sec; 1.093 sec/batch)
(E:9, S:908) [loss = 0.3265 lr = 9.320655e-04] (0.909 samples/sec; 1.100 sec/batch)
(E:9, S:909) [loss = 0.3104 lr = 9.320655e-04] (0.904 samples/sec; 1.106 sec/batch)
PLCC: 0.3071, SROCC: 0.4558
(E:10, S:0) [loss = 0.2846 lr = 9.227448e-04] (0.314 samples/sec; 3.184 sec/batch)
(E:10, S:1) [loss = 0.2561 lr = 9.227448e-04] (0.336 samples/sec; 2.977 sec/batch)
(E:10, S:2) [loss = 0.2347 lr = 9.227448e-04] (0.358 samples/sec; 2.797 sec/batch)
(E:10, S:3) [loss = 0.2115 lr = 9.227448e-04] (0.380 samples/sec; 2.632 sec/batch)
(E:10, S:4) [loss = 0.1993 lr = 9.227448e-04] (0.403 samples/sec; 2.479 sec/batch)
(E:10, S:5) [loss = 0.1800 lr = 9.227448e-04] (0.426 samples/sec; 2.348 sec/batch)
(E:10, S:6) [loss = 0.2086 lr = 9.227448e-04] (0.448 samples/sec; 2.230 sec/batch)
(E:10, S:7) [loss = 0.1953 lr = 9.227448e-04] (0.471 samples/sec; 2.123 sec/batch)
(E:10, S:8) [loss = 0.3099 lr = 9.227448e-04] (0.493 samples/sec; 2.027 sec/batch)
(E:10, S:9) [loss = 0.2822 lr = 9.227448e-04] (0.516 samples/sec; 1.940 sec/batch)
(E:10, S:10) [loss = 0.2611 lr = 9.227448e-04] (0.537 samples/sec; 1.863 sec/batch)
(E:10, S:11) [loss = 0.2658 lr = 9.227448e-04] (0.558 samples/sec; 1.794 sec/batch)
(E:10, S:12) [loss = 0.2558 lr = 9.227448e-04] (0.578 samples/sec; 1.730 sec/batch)
(E:10, S:13) [loss = 0.2302 lr = 9.227448e-04] (0.598 samples/sec; 1.673 sec/batch)
(E:10, S:14) [loss = 0.2123 lr = 9.227448e-04] (0.616 samples/sec; 1.622 sec/batch)
(E:10, S:15) [loss = 0.1912 lr = 9.227448e-04] (0.634 samples/sec; 1.577 sec/batch)
(E:10, S:16) [loss = 0.2271 lr = 9.227448e-04] (0.651 samples/sec; 1.535 sec/batch)
(E:10, S:17) [loss = 0.2045 lr = 9.227448e-04] (0.668 samples/sec; 1.498 sec/batch)
(E:10, S:18) [loss = 0.1895 lr = 9.227448e-04] (0.683 samples/sec; 1.464 sec/batch)
(E:10, S:19) [loss = 0.1709 lr = 9.227448e-04] (0.696 samples/sec; 1.438 sec/batch)
(E:10, S:20) [loss = 0.2344 lr = 9.227448e-04] (0.707 samples/sec; 1.415 sec/batch)
(E:10, S:21) [loss = 0.2127 lr = 9.227448e-04] (0.719 samples/sec; 1.391 sec/batch)
(E:10, S:22) [loss = 0.2068 lr = 9.227448e-04] (0.731 samples/sec; 1.368 sec/batch)
(E:10, S:23) [loss = 0.1866 lr = 9.227448e-04] (0.742 samples/sec; 1.348 sec/batch)
(E:10, S:24) [loss = 0.1705 lr = 9.227448e-04] (0.753 samples/sec; 1.329 sec/batch)
(E:10, S:25) [loss = 0.1611 lr = 9.227448e-04] (0.762 samples/sec; 1.312 sec/batch)
(E:10, S:26) [loss = 0.1472 lr = 9.227448e-04] (0.766 samples/sec; 1.305 sec/batch)
(E:10, S:27) [loss = 0.1658 lr = 9.227448e-04] (0.775 samples/sec; 1.291 sec/batch)
(E:10, S:28) [loss = 0.2165 lr = 9.227448e-04] (0.784 samples/sec; 1.275 sec/batch)
(E:10, S:29) [loss = 0.2159 lr = 9.227448e-04] (0.788 samples/sec; 1.268 sec/batch)
(E:10, S:30) [loss = 0.1950 lr = 9.227448e-04] (0.795 samples/sec; 1.259 sec/batch)
(E:10, S:31) [loss = 0.2063 lr = 9.227448e-04] (0.805 samples/sec; 1.242 sec/batch)
(E:10, S:32) [loss = 0.1858 lr = 9.227448e-04] (0.811 samples/sec; 1.234 sec/batch)
(E:10, S:33) [loss = 0.2426 lr = 9.227448e-04] (0.816 samples/sec; 1.225 sec/batch)
(E:10, S:34) [loss = 0.2541 lr = 9.227448e-04] (0.820 samples/sec; 1.219 sec/batch)
(E:10, S:35) [loss = 0.2306 lr = 9.227448e-04] (0.824 samples/sec; 1.213 sec/batch)
(E:10, S:36) [loss = 0.2119 lr = 9.227448e-04] (0.831 samples/sec; 1.203 sec/batch)
(E:10, S:37) [loss = 0.2508 lr = 9.227448e-04] (0.834 samples/sec; 1.200 sec/batch)
(E:10, S:38) [loss = 0.2286 lr = 9.227448e-04] (0.837 samples/sec; 1.195 sec/batch)
(E:10, S:39) [loss = 0.2136 lr = 9.227448e-04] (0.839 samples/sec; 1.192 sec/batch)
(E:10, S:40) [loss = 0.3407 lr = 9.227448e-04] (0.841 samples/sec; 1.189 sec/batch)
(E:10, S:41) [loss = 0.3112 lr = 9.227448e-04] (0.847 samples/sec; 1.180 sec/batch)
(E:10, S:42) [loss = 0.3198 lr = 9.227448e-04] (0.848 samples/sec; 1.179 sec/batch)
(E:10, S:43) [loss = 0.2880 lr = 9.227448e-04] (0.851 samples/sec; 1.175 sec/batch)
(E:10, S:44) [loss = 0.2674 lr = 9.227448e-04] (0.852 samples/sec; 1.174 sec/batch)
(E:10, S:45) [loss = 0.2408 lr = 9.227448e-04] (0.854 samples/sec; 1.171 sec/batch)
(E:10, S:46) [loss = 0.2768 lr = 9.227448e-04] (0.859 samples/sec; 1.165 sec/batch)
(E:10, S:47) [loss = 0.2577 lr = 9.227448e-04] (0.854 samples/sec; 1.171 sec/batch)
(E:10, S:48) [loss = 0.2329 lr = 9.227448e-04] (0.855 samples/sec; 1.169 sec/batch)
(E:10, S:49) [loss = 0.2100 lr = 9.227448e-04] (0.856 samples/sec; 1.168 sec/batch)
(E:10, S:50) [loss = 0.1932 lr = 9.227448e-04] (0.856 samples/sec; 1.168 sec/batch)
(E:10, S:51) [loss = 0.1739 lr = 9.227448e-04] (0.856 samples/sec; 1.168 sec/batch)
(E:10, S:52) [loss = 0.1569 lr = 9.227448e-04] (0.857 samples/sec; 1.167 sec/batch)
(E:10, S:53) [loss = 0.1524 lr = 9.227448e-04] (0.859 samples/sec; 1.165 sec/batch)
(E:10, S:54) [loss = 0.1381 lr = 9.227448e-04] (0.859 samples/sec; 1.164 sec/batch)
(E:10, S:55) [loss = 0.1264 lr = 9.227448e-04] (0.864 samples/sec; 1.158 sec/batch)
(E:10, S:56) [loss = 0.1140 lr = 9.227448e-04] (0.864 samples/sec; 1.158 sec/batch)
(E:10, S:57) [loss = 0.1270 lr = 9.227448e-04] (0.865 samples/sec; 1.156 sec/batch)
(E:10, S:58) [loss = 0.1414 lr = 9.227448e-04] (0.865 samples/sec; 1.157 sec/batch)
(E:10, S:59) [loss = 0.1704 lr = 9.227448e-04] (0.864 samples/sec; 1.157 sec/batch)
(E:10, S:60) [loss = 0.1542 lr = 9.227448e-04] (0.865 samples/sec; 1.156 sec/batch)
(E:10, S:61) [loss = 0.2040 lr = 9.227448e-04] (0.862 samples/sec; 1.161 sec/batch)
(E:10, S:62) [loss = 0.1874 lr = 9.227448e-04] (0.861 samples/sec; 1.161 sec/batch)
(E:10, S:63) [loss = 0.1686 lr = 9.227448e-04] (0.861 samples/sec; 1.161 sec/batch)
(E:10, S:64) [loss = 0.1518 lr = 9.227448e-04] (0.861 samples/sec; 1.162 sec/batch)
(E:10, S:65) [loss = 0.1395 lr = 9.227448e-04] (0.865 samples/sec; 1.156 sec/batch)
(E:10, S:66) [loss = 0.1375 lr = 9.227448e-04] (0.866 samples/sec; 1.155 sec/batch)
(E:10, S:67) [loss = 0.1501 lr = 9.227448e-04] (0.866 samples/sec; 1.155 sec/batch)
(E:10, S:68) [loss = 0.1575 lr = 9.227448e-04] (0.866 samples/sec; 1.155 sec/batch)
(E:10, S:69) [loss = 0.1694 lr = 9.227448e-04] (0.866 samples/sec; 1.155 sec/batch)
(E:10, S:70) [loss = 0.1619 lr = 9.227448e-04] (0.867 samples/sec; 1.153 sec/batch)
(E:10, S:71) [loss = 0.1999 lr = 9.227448e-04] (0.867 samples/sec; 1.154 sec/batch)
(E:10, S:72) [loss = 0.1801 lr = 9.227448e-04] (0.870 samples/sec; 1.149 sec/batch)
(E:10, S:73) [loss = 0.1659 lr = 9.227448e-04] (0.870 samples/sec; 1.150 sec/batch)
(E:10, S:74) [loss = 0.2259 lr = 9.227448e-04] (0.870 samples/sec; 1.149 sec/batch)
(E:10, S:75) [loss = 0.2381 lr = 9.227448e-04] (0.874 samples/sec; 1.145 sec/batch)
(E:10, S:76) [loss = 0.2151 lr = 9.227448e-04] (0.873 samples/sec; 1.146 sec/batch)
(E:10, S:77) [loss = 0.3253 lr = 9.227448e-04] (0.876 samples/sec; 1.141 sec/batch)
(E:10, S:78) [loss = 0.2975 lr = 9.227448e-04] (0.876 samples/sec; 1.142 sec/batch)
(E:10, S:79) [loss = 0.2702 lr = 9.227448e-04] (0.875 samples/sec; 1.143 sec/batch)
(E:10, S:80) [loss = 0.2440 lr = 9.227448e-04] (0.878 samples/sec; 1.139 sec/batch)
(E:10, S:81) [loss = 0.2684 lr = 9.227448e-04] (0.876 samples/sec; 1.141 sec/batch)
(E:10, S:82) [loss = 0.3332 lr = 9.227448e-04] (0.880 samples/sec; 1.137 sec/batch)
(E:10, S:83) [loss = 0.3070 lr = 9.227448e-04] (0.878 samples/sec; 1.139 sec/batch)
(E:10, S:84) [loss = 0.2814 lr = 9.227448e-04] (0.876 samples/sec; 1.141 sec/batch)
(E:10, S:85) [loss = 0.2727 lr = 9.227448e-04] (0.879 samples/sec; 1.138 sec/batch)
(E:10, S:86) [loss = 0.3003 lr = 9.227448e-04] (0.872 samples/sec; 1.146 sec/batch)
(E:10, S:87) [loss = 0.2869 lr = 9.227448e-04] (0.875 samples/sec; 1.143 sec/batch)
(E:10, S:88) [loss = 0.2589 lr = 9.227448e-04] (0.873 samples/sec; 1.145 sec/batch)
(E:10, S:89) [loss = 0.2646 lr = 9.227448e-04] (0.872 samples/sec; 1.146 sec/batch)
(E:10, S:90) [loss = 0.2383 lr = 9.227448e-04] (0.876 samples/sec; 1.141 sec/batch)
(E:10, S:91) [loss = 0.2162 lr = 9.227448e-04] (0.874 samples/sec; 1.144 sec/batch)
(E:10, S:92) [loss = 0.1999 lr = 9.227448e-04] (0.876 samples/sec; 1.142 sec/batch)
(E:10, S:93) [loss = 0.1850 lr = 9.227448e-04] (0.875 samples/sec; 1.143 sec/batch)
(E:10, S:94) [loss = 0.2749 lr = 9.227448e-04] (0.869 samples/sec; 1.151 sec/batch)
(E:10, S:95) [loss = 0.3035 lr = 9.227448e-04] (0.872 samples/sec; 1.147 sec/batch)
(E:10, S:96) [loss = 0.2752 lr = 9.227448e-04] (0.871 samples/sec; 1.148 sec/batch)
(E:10, S:97) [loss = 0.2493 lr = 9.227448e-04] (0.873 samples/sec; 1.146 sec/batch)
(E:10, S:98) [loss = 0.2582 lr = 9.227448e-04] (0.872 samples/sec; 1.147 sec/batch)
(E:10, S:99) [loss = 0.2438 lr = 9.227448e-04] (0.872 samples/sec; 1.147 sec/batch)
(E:10, S:100) [loss = 0.2370 lr = 9.227448e-04] (0.876 samples/sec; 1.142 sec/batch)
(E:10, S:101) [loss = 0.2463 lr = 9.227448e-04] (0.873 samples/sec; 1.145 sec/batch)
(E:10, S:102) [loss = 0.2219 lr = 9.227448e-04] (0.874 samples/sec; 1.145 sec/batch)
(E:10, S:103) [loss = 0.2092 lr = 9.227448e-04] (0.872 samples/sec; 1.146 sec/batch)
(E:10, S:104) [loss = 0.2031 lr = 9.227448e-04] (0.872 samples/sec; 1.147 sec/batch)
(E:10, S:105) [loss = 0.1837 lr = 9.227448e-04] (0.875 samples/sec; 1.143 sec/batch)
(E:10, S:106) [loss = 0.1655 lr = 9.227448e-04] (0.874 samples/sec; 1.144 sec/batch)
(E:10, S:107) [loss = 0.1918 lr = 9.227448e-04] (0.875 samples/sec; 1.142 sec/batch)
(E:10, S:108) [loss = 0.1790 lr = 9.227448e-04] (0.875 samples/sec; 1.142 sec/batch)
(E:10, S:109) [loss = 0.1655 lr = 9.227448e-04] (0.874 samples/sec; 1.145 sec/batch)
(E:10, S:110) [loss = 0.1937 lr = 9.227448e-04] (0.877 samples/sec; 1.140 sec/batch)
(E:10, S:111) [loss = 0.1893 lr = 9.227448e-04] (0.875 samples/sec; 1.143 sec/batch)
(E:10, S:112) [loss = 0.1732 lr = 9.227448e-04] (0.870 samples/sec; 1.150 sec/batch)
(E:10, S:113) [loss = 0.1560 lr = 9.227448e-04] (0.868 samples/sec; 1.153 sec/batch)
(E:10, S:114) [loss = 0.1421 lr = 9.227448e-04] (0.867 samples/sec; 1.154 sec/batch)
(E:10, S:115) [loss = 0.1359 lr = 9.227448e-04] (0.869 samples/sec; 1.151 sec/batch)
(E:10, S:116) [loss = 0.1396 lr = 9.227448e-04] (0.868 samples/sec; 1.152 sec/batch)
(E:10, S:117) [loss = 0.1482 lr = 9.227448e-04] (0.867 samples/sec; 1.154 sec/batch)
(E:10, S:118) [loss = 0.1375 lr = 9.227448e-04] (0.867 samples/sec; 1.154 sec/batch)
(E:10, S:119) [loss = 0.1274 lr = 9.227448e-04] (0.870 samples/sec; 1.149 sec/batch)
(E:10, S:120) [loss = 0.1180 lr = 9.227448e-04] (0.869 samples/sec; 1.150 sec/batch)
(E:10, S:121) [loss = 0.1179 lr = 9.227448e-04] (0.872 samples/sec; 1.147 sec/batch)
(E:10, S:122) [loss = 0.1080 lr = 9.227448e-04] (0.871 samples/sec; 1.148 sec/batch)
(E:10, S:123) [loss = 0.1108 lr = 9.227448e-04] (0.863 samples/sec; 1.159 sec/batch)
(E:10, S:124) [loss = 0.1622 lr = 9.227448e-04] (0.866 samples/sec; 1.155 sec/batch)
(E:10, S:125) [loss = 0.1462 lr = 9.227448e-04] (0.866 samples/sec; 1.154 sec/batch)
(E:10, S:126) [loss = 0.1456 lr = 9.227448e-04] (0.869 samples/sec; 1.151 sec/batch)
(E:10, S:127) [loss = 0.1642 lr = 9.227448e-04] (0.868 samples/sec; 1.152 sec/batch)
(E:10, S:128) [loss = 0.1730 lr = 9.227448e-04] (0.868 samples/sec; 1.152 sec/batch)
(E:10, S:129) [loss = 0.1882 lr = 9.227448e-04] (0.872 samples/sec; 1.147 sec/batch)
(E:10, S:130) [loss = 0.1900 lr = 9.227448e-04] (0.860 samples/sec; 1.163 sec/batch)
(E:10, S:131) [loss = 0.1747 lr = 9.227448e-04] (0.863 samples/sec; 1.159 sec/batch)
(E:10, S:132) [loss = 0.2309 lr = 9.227448e-04] (0.863 samples/sec; 1.159 sec/batch)
(E:10, S:133) [loss = 0.2534 lr = 9.227448e-04] (0.859 samples/sec; 1.165 sec/batch)
(E:10, S:134) [loss = 0.2896 lr = 9.227448e-04] (0.862 samples/sec; 1.160 sec/batch)
(E:10, S:135) [loss = 0.2611 lr = 9.227448e-04] (0.864 samples/sec; 1.158 sec/batch)
(E:10, S:136) [loss = 0.2421 lr = 9.227448e-04] (0.866 samples/sec; 1.154 sec/batch)
(E:10, S:137) [loss = 0.3553 lr = 9.227448e-04] (0.866 samples/sec; 1.155 sec/batch)
(E:10, S:138) [loss = 0.3924 lr = 9.227448e-04] (0.866 samples/sec; 1.155 sec/batch)
(E:10, S:139) [loss = 0.3570 lr = 9.227448e-04] (0.871 samples/sec; 1.149 sec/batch)
(E:10, S:140) [loss = 0.3243 lr = 9.227448e-04] (0.871 samples/sec; 1.149 sec/batch)
(E:10, S:141) [loss = 0.2919 lr = 9.227448e-04] (0.872 samples/sec; 1.147 sec/batch)
(E:10, S:142) [loss = 0.2630 lr = 9.227448e-04] (0.871 samples/sec; 1.148 sec/batch)
(E:10, S:143) [loss = 0.3171 lr = 9.227448e-04] (0.871 samples/sec; 1.149 sec/batch)
